"index","total_size","total_docs","doc_toDelete","sizesaving","sizesavingNonConvert","action_needed","action_took"
"auditbeat-7.12.1-2021.06.17-000005","2883632449","2410688","2410688","0",,,"NOTHING"
"metricbeat-7.13.2-2021.07.27-000016","107475655567","154051843","0","0",,,"NOTHING"
".async-search","535074","0","0","0",,,"NOTHING"
"metricbeat-7.13.2-2021.07.16-000011","107643592628","155204546","0","0",,,"NOTHING"
".siem-signals-default-000001","416","0","0","0",,,"NOTHING"
".siem-signals-default-000002","416","0","0","0",,,"NOTHING"
".siem-signals-default-000003","416","0","0","0",,,"NOTHING"
"filebeat-pdv-2021.08.20-000005","598046419","1417366","0","0",,,"NOTHING"
".siem-signals-default-000004","416","0","0","0",,,"NOTHING"
".siem-signals-default-000005","416","0","0","0",,,"NOTHING"
".siem-signals-default-000006","416","0","0","0",,,"NOTHING"
".siem-signals-default-000007","416","0","0","0",,,"NOTHING"
".siem-signals-default-000008","416","0","0","0",,,"NOTHING"
".siem-signals-default-000009","416","0","0","0",,,"NOTHING"
"filebeat-7.3.1-2021.07.14-000035","416","0","0","0",,,"NOTHING"
"metricbeat-7.10.1-2021.08.16-000024","416","0","0","0",,,"NOTHING"
"filebeat-7.4.0-2021.03.17-000005","788884123","2016049","0","0.734705592505634","788884123","DELETE_INDEX","NOTHING"
"%{[@metadata][beat]}-%{[@metadata][version]}-2021.08.25","112771","110","0","0",,,"NOTHING"
"reindex-webm_apigw_qa_transactionalevents","149473550","76903","0","0.139208091422915","149473550","DELETE_INDEX","NOTHING"
"ilm-history-3-000007","416","0","0","0",,"no_timestamp","NOTHING"
"shrink-6zyr-inspire_log_prod-2021.06.19-000033","416","0","0","0",,,"NOTHING"
"filebeat-7.8.0-2021.06.04-000032","416","0","0","0",,,"NOTHING"
".reporting-2020.10.04","4097436","3","0","0",,,"NOTHING"
"prc_audit_log_prod-2021.05.07","1276793","180","0","0.00118910614401102","1276793","DELETE_INDEX","NOTHING"
"prc_audit_log_prod-2021.05.05","1356892","246","0","0.00126370415091515","1356892","DELETE_INDEX","NOTHING"
"prc_audit_log_prod-2021.05.06","1636286","136","0","0.00152391009032726","1636286","DELETE_INDEX","NOTHING"
"prc_audit_log_prod-2021.05.03","925516","32","0","0.000861953943967819","925516","DELETE_INDEX","NOTHING"
"prc_audit_log_prod-2021.05.04","1339035","114","0","0.00124707352370024","1339035","DELETE_INDEX","NOTHING"
"winlogbeat-7.10.2-2021.08.26-000032","416","0","0","0",,,"NOTHING"
"%{[@metadata][beat]}-%{[@metadata][version]}-2021.08.03","116114","108","0","0",,,"NOTHING"
".reporting-2020.09.20","31838","1","0","0",,,"NOTHING"
"filebeat-7.13.2-test_geoip","10528","1","0","9.80496406555176E-06","10528","DELETE_INDEX","NOTHING"
"shrink-3eu6-filebeat-7.0.1-2021.09.01-000042","416","0","0","0",,,"NOTHING"
".reporting-2020.09.06","672734","1","0","0",,,"NOTHING"
"prc_audit_log_prod-2021.05.12","319300","8","0","0.000297371298074722","319300","DELETE_INDEX","NOTHING"
"prc_audit_log_prod-2021.05.10","956667","218","0","0.000890965573489666","956667","DELETE_INDEX","NOTHING"
"prc_audit_log_prod-2021.05.11","1912430","174","0","0.00178108923137188","1912430","DELETE_INDEX","NOTHING"
"metricbeat-7.13.2-2021.09.09-000038","22076171294","29821339","0","0",,,"NOTHING"
"winlogbeat-7.10.1-2021.09.09-000035","1248","0","0","0",,,"NOTHING"
"filebeat-7.7.0-2021.04.23-000020","680038189","2368810","0","0.633334917016327","680038189","DELETE_INDEX","NOTHING"
"nontraite-syslog-2021.06.07","3059569","4386","0","0.0028494456782937","3059569","DELETE_INDEX","NOTHING"
"dhcp-logs-2021.08.24","95071322","168447","0","0",,,"NOTHING"
"nontraite-syslog-2021.06.06","3064020","4546","0","0.00285359099507332","3064020","DELETE_INDEX","NOTHING"
"dhcp-logs-2021.08.23","95488232","168902","0","0",,,"NOTHING"
"dhcp-logs-2021.08.26","93515097","166546","0","0",,,"NOTHING"
"nontraite-syslog-2021.06.05","3054680","4990","0","0.00284489244222641","3054680","DELETE_INDEX","NOTHING"
"nontraite-syslog-2021.06.04","3694024","5486","0","0.00344032794237137","3694024","DELETE_INDEX","NOTHING"
"dhcp-logs-2021.08.25","96585214","171248","0","0",,,"NOTHING"
"dhcp-logs-2021.08.28","14983226","21552","0","0",,,"NOTHING"
"dhcp-logs-2021.08.27","73328385","130019","0","0",,,"NOTHING"
"nontraite-syslog-2021.06.09","2632656","4008","0","0.00245185196399689","2632656","DELETE_INDEX","NOTHING"
"nontraite-syslog-2021.06.08","3253882","4626","0","0.00303041376173496","3253882","DELETE_INDEX","NOTHING"
"dhcp-logs-2021.08.29","14684458","21597","0","0",,,"NOTHING"
"metricbeat-7.13.1-2021.06.22-000003","107115887872","130571315","130571315","0",,,"NOTHING"
"dhcp-logs-2021.08.20","60663848","110836","0","0",,,"NOTHING"
"nontraite-syslog-2021.06.03","3195722","4338","0","0.00297624804079533","3195722","DELETE_INDEX","NOTHING"
"nontraite-syslog-2021.06.02","3897113","5805","0","0.00362946931272745","3897113","DELETE_INDEX","NOTHING"
"dhcp-logs-2021.08.22","20770659","33116","0","0",,,"NOTHING"
"nontraite-syslog-2021.06.01","5321665","9023","0","0.00495618674904108","5321665","DELETE_INDEX","NOTHING"
"dhcp-logs-2021.08.21","26133672","42835","0","0",,,"NOTHING"
"logstash-telecom-dhcp-logs-ilm-2021.08.10-000004","416","0","0","0",,,"NOTHING"
"dhcp-logs-2021.08.13","68386547","127683","0","0",,,"NOTHING"
"nontraite-syslog-2021.06.18","883643","974","974","0",,,"NOTHING"
"magento_integration_0553-2021.08.02","16181908","28838","0","0",,,"NOTHING"
"magento_integration_0553-2021.08.03","11608495","20751","0","0",,,"NOTHING"
"nontraite-syslog-2021.06.17","2969431","4583","4583","0",,,"NOTHING"
"dhcp-logs-2021.08.12","91150210","172148","0","0",,,"NOTHING"
"dhcp-logs-2021.08.15","23519120","38615","0","0",,,"NOTHING"
"nontraite-syslog-2021.06.16","2060590","3227","3227","0",,,"NOTHING"
"nontraite-syslog-2021.06.15","2083427","2823","2823","0",,,"NOTHING"
"dhcp-logs-2021.08.14","32335569","57868","0","0",,,"NOTHING"
"magento_integration_0553-2021.08.01","9499337","17915","0","0",,,"NOTHING"
"dhcp-logs-2021.08.17","91590896","172408","0","0",,,"NOTHING"
"dhcp-logs-2021.08.16","96208565","179998","0","0",,,"NOTHING"
"dhcp-logs-2021.08.19","85212874","158581","0","0",,,"NOTHING"
"auditbeat-7.12.0-2021.07.12-000012","2688013759","2234917","0","0",,,"NOTHING"
"nontraite-syslog-2021.06.19","2650707","4542","4542","0",,,"NOTHING"
"dhcp-logs-2021.08.18","93464042","175700","0","0",,,"NOTHING"
"auditbeat-7.10.0-2021.02.11-000002","416","0","0","0",,,"NOTHING"
"nontraite-syslog-2021.06.10","1887201","2339","0","0.00175759289413691","1887201","DELETE_INDEX","NOTHING"
"metricbeat-7.10.2-2021.06.20-000045","64614623082","108232448","108232448","0",,,"NOTHING"
"nontraite-syslog-2021.06.14","1909105","2767","2767","0",,,"NOTHING"
"nontraite-syslog-2021.06.13","721142","616","616","0",,,"NOTHING"
"nontraite-syslog-2021.06.12","812576","924","924","0",,,"NOTHING"
"dhcp-logs-2021.08.11","100179845","190829","0","0",,,"NOTHING"
"dhcp-logs-2021.08.10","106878811","202108","0","0",,,"NOTHING"
"nontraite-syslog-2021.06.11","1234521","1425","0","0.00114973727613688","1234521","DELETE_INDEX","NOTHING"
"shrink-bpfr-inspire_log_prod-2021.07.31-000039","416","0","0","0",,,"NOTHING"
"metricbeat-7.13.1-2021.07.11-000004","73127057951","89065731","953302","0.728950601709111","782704748.685038","DELETE_DOCS","NOTHING"
"auditbeat-7.12.1-2021.08.12-000013","416","0","0","0",,,"NOTHING"
"dhcp-logs-2021.08.09","104914622","197643","0","0",,,"NOTHING"
"magento_integration_0553-2021.08.08","9356023","17927","0","0",,,"NOTHING"
"magento_integration_0553-2021.08.09","13747227","24098","0","0",,,"NOTHING"
"magento_integration_0553-2021.08.06","12639763","23173","0","0",,,"NOTHING"
".ml-notifications-000001","2006574","4919","0","0",,,"NOTHING"
"magento_integration_0553-2021.08.07","9370039","17926","0","0",,,"NOTHING"
"magento_integration_0553-2021.08.04","11507870","20327","0","0",,,"NOTHING"
".kibana_task_manager_7.13.4_001","211899539","39","0","0",,,"NOTHING"
"magento_integration_0553-2021.08.05","13019454","23443","0","0",,,"NOTHING"
"nontraite-syslog-2021.06.29","4149990","6516","6516","0",,,"NOTHING"
"magento_integration_0553-2021.08.13","18678738","35334","0","0",,,"NOTHING"
"metricbeat-7.5.0-2021.08.30-000013","416","0","0","0",,,"NOTHING"
"nontraite-syslog-2021.06.28","6012198","9792","9792","0",,,"NOTHING"
"magento_integration_0553-2021.08.14","9408731","17964","0","0",,,"NOTHING"
"magento_integration_0553-2021.08.11","194758729","305722","0","0",,,"NOTHING"
"nontraite-syslog-2021.06.27","1041948","1427","1427","0",,,"NOTHING"
"nontraite-syslog-2021.06.26","927177","1308","1308","0",,,"NOTHING"
"magento_integration_0553-2021.08.12","637133456","1065213","0","0",,,"NOTHING"
"magento_integration_0553-2021.08.10","17743758","31024","0","0",,,"NOTHING"
"nontraite-syslog-2021.06.21","2432808","4387","4387","0",,,"NOTHING"
"nontraite-syslog-2021.06.20","827558","1140","1140","0",,,"NOTHING"
"nontraite-syslog-2021.06.25","1193560","1308","1308","0",,,"NOTHING"
"nontraite-syslog-2021.06.24","2020046","2756","2756","0",,,"NOTHING"
"nontraite-syslog-2021.06.23","2045598","2825","2825","0",,,"NOTHING"
"nontraite-syslog-2021.06.22","2665798","4142","4142","0",,,"NOTHING"
"magento_integration_0553-2021.08.19","13938995","24266","0","0",,,"NOTHING"
"magento_integration_0553-2021.08.17","17387413","30084","0","0",,,"NOTHING"
"magento_integration_0553-2021.08.18","15137250","25368","0","0",,,"NOTHING"
"magento_integration_0553-2021.08.15","9424523","17930","0","0",,,"NOTHING"
"magento_integration_0553-2021.08.16","22162064","38346","0","0",,,"NOTHING"
"magento_integration_0553-2021.08.24","68283358","115142","0","0",,,"NOTHING"
"magento_integration_0553-2021.08.25","13156755","22720","0","0",,,"NOTHING"
"magento_integration_0553-2021.08.22","9395355","17925","0","0",,,"NOTHING"
"filebeat-7.0.1-2021.09.08-000043","1248","0","0","0",,,"NOTHING"
"metricbeat-7.13.4-2021.07.26-000001","167696241995","267799170","0","0",,,"NOTHING"
"magento_integration_0553-2021.08.23","321981419","527375","0","0",,,"NOTHING"
"magento_integration_0553-2021.08.20","137538003","217641","0","0",,,"NOTHING"
"magento_integration_0553-2021.08.21","15837585","27258","0","0",,,"NOTHING"
"nontraite-syslog-2021.06.30","4792842","8274","8274","0",,,"NOTHING"
"dhcp-logs-2021.08.31","110308459","196827","0","0",,,"NOTHING"
"auditbeat-7.12.1-2021.07.01-000007","2711791612","2369007","2369007","0",,,"NOTHING"
"auditbeat-7.13.2-2021.06.15-000001","969675993","861163","861163","0",,,"NOTHING"
"dhcp-logs-2021.08.30","109403337","195817","0","0",,,"NOTHING"
"fluentd","416","0","0","0",,"no_timestamp","NOTHING"
"shrink-filebeat-7.10.2-2021.04.13-000012","17552845360","56416916","0","16.3473611325026","17552845360","DELETE_INDEX","NOTHING"
"magento_integration_0553-2021.08.28","8947852","17300","0","0",,,"NOTHING"
"heartbeat-7.5.2-2021.05.17-000008","416","0","0","0",,,"NOTHING"
"magento_integration_0553-2021.08.29","9071289","17299","0","0",,,"NOTHING"
"magento_integration_0553-2021.08.26","13573568","23053","0","0",,,"NOTHING"
"magento_integration_0553-2021.08.27","13663192","23640","0","0",,,"NOTHING"
"metricbeat-7.13.2-2021.08.02-000019","107602895160","154474556","0","0",,,"NOTHING"
"magento_integration_0553-2021.08.31","14003018","23490","0","0",,,"NOTHING"
"magento_integration_0553-2021.08.30","15602669","25707","0","0",,,"NOTHING"
"metricbeat-7.13.2-2021.07.02-000004","107462198302","154281008","154281008","0",,,"NOTHING"
"shrink-xzmp-filebeat-7.0.1-2021.08.18-000040","416","0","0","0",,,"NOTHING"
"metricbeat-7.9.0-2021.05.18-000020","416","0","0","0",,,"NOTHING"
"metricbeat-7.10.1-2021.05.20-000018","416","0","0","0",,,"NOTHING"
"shrink-sywf-inspire_audit_log_prod-2021.07.16-000037","416","0","0","0",,,"NOTHING"
"dhcp-logs-2021.08.02","95273762","179910","0","0",,,"NOTHING"
"dhcp-logs-2021.08.01","12352350","18451","0","0",,,"NOTHING"
"dhcp-logs-2021.08.04","96179067","181717","0","0",,,"NOTHING"
"dhcp-logs-2021.08.03","101551184","192700","0","0",,,"NOTHING"
"dhcp-logs-2021.08.06","67572930","127042","0","0",,,"NOTHING"
"dhcp-logs-2021.08.05","92865984","174792","0","0",,,"NOTHING"
"dhcp-logs-2021.08.08","13356612","20211","0","0",,,"NOTHING"
"test_dom_json","75587","1","0","0",,"no_timestamp","NOTHING"
"dhcp-logs-2021.08.07","13007054","20371","0","0",,,"NOTHING"
"auditbeat-7.12.0-2021.08.23-000018","3320742805","2769295","0","0",,,"NOTHING"
"metricbeat-7.13.2-2021.08.24-000030","107446966717","155845236","0","0",,,"NOTHING"
".lists-default-000001","416","0","0","0",,,"NOTHING"
"auditbeat-7.10.0-2021.09.02-000023","416","0","0","0",,,"NOTHING"
"metricbeat-7.5.0-2021.05.02-000009","416","0","0","0",,,"NOTHING"
"filebeat-7.3.1-2021.08.11-000039","416","0","0","0",,,"NOTHING"
"dhcp-logs-2021.06.01","256696245","363671","0","0.239067007787526","256696245","DELETE_INDEX","NOTHING"
"dhcp-logs-2021.06.02","253306160","359883","0","0.23590974509716","253306160","DELETE_INDEX","NOTHING"
"filebeat-7.4.0-2021.07.15-000009","416","0","0","0",,,"NOTHING"
"dhcp-logs-2021.06.03","228106090","325546","0","0.21244035102427","228106090","DELETE_INDEX","NOTHING"
"dhcp-logs-2021.06.04","166948965","227385","0","0.155483339913189","166948965","DELETE_INDEX","NOTHING"
"shrink-nxjg-inspire_log_prod-2021.06.12-000032","416","0","0","0",,,"NOTHING"
"dhcp-logs-2021.06.05","132797603","174549","0","0.123677405528724","132797603","DELETE_INDEX","NOTHING"
"dhcp-logs-2021.06.06","147597609","196151","0","0.137460985220969","147597609","DELETE_INDEX","NOTHING"
"filebeat-7.13.3-2021.07.26-000001","71139712","153700","37497","0.0161634806641993","17355405.210566","DELETE_DOCS","NOTHING"
"shrink-dn_4-metricbeat-7.12.0-2021.06.10-000008","5306029972","8535272","8535272","0",,,"NOTHING"
"metricbeat-7.10.0-2021.06.03-000021","416","0","0","0",,,"NOTHING"
"metricbeat-7.13.2-2021.08.30-000033","107575916744","154494043","0","0",,,"NOTHING"
"logstash-telecom-dhcp-logs-ilm-2021.08.17-000005","416","0","0","0",,,"NOTHING"
"shrink-acig-inspire_audit_log_prod-2021.07.30-000039","416","0","0","0",,,"NOTHING"
"metricbeat-7.10.1-2021.06.10-000021","416","0","0","0",,,"NOTHING"
".reporting-2021-03-07","1405396","2","0","0",,,"NOTHING"
"dhcp-logs-2021.06.21","243348322","349609","349609","0",,,"NOTHING"
"dhcp-logs-2021.06.22","256157203","366880","366880","0",,,"NOTHING"
"dhcp-logs-2021.06.23","234716239","337080","337080","0",,,"NOTHING"
"auditbeat-7.12.0-2021.05.31-000006","10158417735","7573890","0","9.46076375897974","10158417735","DELETE_INDEX","NOTHING"
"dhcp-logs-2021.06.24","100317846","132066","132066","0",,,"NOTHING"
"dhcp-logs-2021.06.25","176178737","243297","243297","0",,,"NOTHING"
"dhcp-logs-2021.06.26","148050638","196199","196199","0",,,"NOTHING"
"dhcp-logs-2021.06.27","144585962","192602","192602","0",,,"NOTHING"
"dhcp-logs-2021.06.28","228739155","325388","325388","0",,,"NOTHING"
"filebeat-7.7.0-2021.04.26","23262528","12215","0","0.0216649174690247","23262528","DELETE_INDEX","NOTHING"
"filebeat-7.7.0-2021.04.25","15588930","9490","0","0.0145183224231005","15588930","DELETE_INDEX","NOTHING"
"filebeat-7.7.0-2021.04.24","18875188","10101","0","0.0175788886845112","18875188","DELETE_INDEX","NOTHING"
"filebeat-7.7.0-2021.04.23","22646376","10694","0","0.0210910812020302","22646376","DELETE_INDEX","NOTHING"
"filebeat-7.7.0-2021.04.29","38472264","11548","0","0.0358300879597664","38472264","DELETE_INDEX","NOTHING"
"winlogbeat-7.10.2-2021.08.05-000029","416","0","0","0",,,"NOTHING"
"filebeat-7.7.0-2021.04.28","28053067","10701","0","0.0261264545843005","28053067","DELETE_INDEX","NOTHING"
"dhcp-logs-2021.06.20","132885908","174622","174622","0",,,"NOTHING"
"filebeat-7.7.0-2021.04.27","29609590","10922","0","0.0275760795921087","29609590","DELETE_INDEX","NOTHING"
"winlogbeat-6.6.1-2021.04.13","2185923931","2308966","0","2.03580030333251","2185923931","DELETE_INDEX","NOTHING"
"winlogbeat-6.6.1-2021.04.14","2084360687","2124631","0","1.94121216144413","2084360687","DELETE_INDEX","NOTHING"
"winlogbeat-6.6.1-2021.04.11","1861751529","1743546","0","1.73389122728258","1861751529","DELETE_INDEX","NOTHING"
"winlogbeat-6.6.1-2021.04.12","2117762118","2211470","0","1.97231966815889","2117762118","DELETE_INDEX","NOTHING"
"winlogbeat-6.6.1-2021.04.10","2093313920","2013251","0","1.94955050945282","2093313920","DELETE_INDEX","NOTHING"
"filebeat-7.7.0-2021.04.30","25097430","11103","0","0.0233738031238317","25097430","DELETE_INDEX","NOTHING"
"dhcp-logs-2021.06.18","171247514","236620","236620","0",,,"NOTHING"
"dhcp-logs-2021.06.19","140781834","186180","186180","0",,,"NOTHING"
"winlogbeat-6.6.1-2021.04.19","1914023956","1847272","0","1.78257371857762","1914023956","DELETE_INDEX","NOTHING"
"winlogbeat-6.6.1-2021.04.17","1834123400","1755421","0","1.7081605270505","1834123400","DELETE_INDEX","NOTHING"
".watches","216245250","10","0","0",,,"NOTHING"
"winlogbeat-6.6.1-2021.04.18","1994726500","1911131","0","1.85773381963372","1994726500","DELETE_INDEX","NOTHING"
"winlogbeat-6.6.1-2021.04.15","2424600544","2350256","0","2.25808522105217","2424600544","DELETE_INDEX","NOTHING"
"winlogbeat-6.6.1-2021.04.16","2607504940","2901585","0","2.42842821404338","2607504940","DELETE_INDEX","NOTHING"
"dhcp-logs-2021.06.10","235171368","339406","0","0.219020403921604","235171368","DELETE_INDEX","NOTHING"
"metricbeat-7.10.2-2021.06.14-000041","64586922870","109407133","109407133","0",,,"NOTHING"
"magento_integration_0553-2021.06.01","17856407","31267","0","0.0166300749406219","17856407","DELETE_INDEX","NOTHING"
"dhcp-logs-2021.06.11","179264528","248034","0","0.166953101754189","179264528","DELETE_INDEX","NOTHING"
"dhcp-logs-2021.06.12","131006959","172273","172273","0",,,"NOTHING"
"dhcp-logs-2021.06.13","143547200","192145","192145","0",,,"NOTHING"
"dhcp-logs-2021.06.14","254887496","362660","362660","0",,,"NOTHING"
"dhcp-logs-2021.06.15","253681653","366384","366384","0",,,"NOTHING"
"dhcp-logs-2021.06.16","236137136","340847","340847","0",,,"NOTHING"
"dhcp-logs-2021.06.17","236846734","339440","339440","0",,,"NOTHING"
"filebeat-7.7.0-2021.04.15","24851092","11269","0","0.0231443829834461","24851092","DELETE_INDEX","NOTHING"
"filebeat-7.7.0-2021.04.14","23178908","10637","0","0.0215870402753353","23178908","DELETE_INDEX","NOTHING"
"filebeat-7.7.0-2021.04.13","23169402","10856","0","0.021578187122941","23169402","DELETE_INDEX","NOTHING"
"filebeat-7.7.0-2021.04.12","17883724","11444","0","0.0166555158793926","17883724","DELETE_INDEX","NOTHING"
"filebeat-7.7.0-2021.04.19","17794326","11489","0","0.0165722575038671","17794326","DELETE_INDEX","NOTHING"
"filebeat-7.7.0-2021.04.18","15761707","9823","0","0.0146792335435748","15761707","DELETE_INDEX","NOTHING"
"filebeat-7.7.0-2021.04.17","18164752","10126","0","0.0169172435998917","18164752","DELETE_INDEX","NOTHING"
"filebeat-7.7.0-2021.04.16","22636405","10856","0","0.0210817949846387","22636405","DELETE_INDEX","NOTHING"
"winlogbeat-6.6.1-2021.04.02","2137916885","2205327","0","1.9910902576521","2137916885","DELETE_INDEX","NOTHING"
"winlogbeat-6.6.1-2021.04.03","1955522060","2131952","0","1.82122183963656","1955522060","DELETE_INDEX","NOTHING"
"filebeat-7.7.0-2021.04.22","26872176","10828","0","0.0250266641378403","26872176","DELETE_INDEX","NOTHING"
".ml-anomalies-custom-windows_anomalous_path_activity_ecs","566","0","0","0",,,"NOTHING"
"filebeat-7.7.0-2021.04.21","20158142","10270","0","0.0187737327069044","20158142","DELETE_INDEX","NOTHING"
"metricbeat-7.10.1-2021.05.27-000019","416","0","0","0",,,"NOTHING"
"filebeat-7.7.0-2021.04.20","21591752","10396","0","0.0201088860630989","21591752","DELETE_INDEX","NOTHING"
"dhcp-logs-2021.06.07","251600438","356330","0","0.234321167692542","251600438","DELETE_INDEX","NOTHING"
"magento_integration_0553-2021.06.08","22331742","39447","0","0.0207980554550886","22331742","DELETE_INDEX","NOTHING"
"dhcp-logs-2021.06.08","252226777","361138","0","0.234904491342604","252226777","DELETE_INDEX","NOTHING"
"magento_integration_0553-2021.06.09","24881646","44924","0","0.0231728386133909","24881646","DELETE_INDEX","NOTHING"
"magento_integration_0553-2021.06.06","9785166","17310","0","0.00911314599215984","9785166","DELETE_INDEX","NOTHING"
"dhcp-logs-2021.06.09","237765394","340863","0","0.221436278894544","237765394","DELETE_INDEX","NOTHING"
"winlogbeat-6.6.1-2021.04.08","2048859416","1948722","0","1.90814902633429","2048859416","DELETE_INDEX","NOTHING"
"winlogbeat-6.6.1-2021.04.09","2100035214","1975084","0","1.95581020228565","2100035214","DELETE_INDEX","NOTHING"
"magento_integration_0553-2021.06.07","19131067","33085","0","0.0178171945735812","19131067","DELETE_INDEX","NOTHING"
"heartbeat-7.9.3-2021.07.21-000010","416","0","0","0",,,"NOTHING"
"winlogbeat-6.6.1-2021.04.06","1769289306","1753350","0","1.64777907170355","1769289306","DELETE_INDEX","NOTHING"
"magento_integration_0553-2021.06.04","18489669","32296","0","0.017219846136868","18489669","DELETE_INDEX","NOTHING"
"filebeat-7.12.0-2021.04.21-000003","1173885520","3257743","0","1.09326608479023","1173885520","DELETE_INDEX","NOTHING"
"magento_integration_0553-2021.06.05","9433431","17299","0","0.00878556724637747","9433431","DELETE_INDEX","NOTHING"
"winlogbeat-6.6.1-2021.04.07","1938444080","1859857","0","1.80531673133373","1938444080","DELETE_INDEX","NOTHING"
"filebeat-7.10.2-2021.07.02-000020","3922822615","4086450","2930128","2.61962546502527","2812801425.01308","DELETE_DOCS","NOTHING"
"magento_integration_0553-2021.06.02","21188093","37394","0","0.0197329493239522","21188093","DELETE_INDEX","NOTHING"
"winlogbeat-6.6.1-2021.04.04","1633159322","1575985","0","1.52099814452231","1633159322","DELETE_INDEX","NOTHING"
"magento_integration_0553-2021.06.03","22779034","41479","0","0.0212146285921335","22779034","DELETE_INDEX","NOTHING"
"winlogbeat-6.6.1-2021.04.05","1931743008","1877390","0","1.79907587170601","1931743008","DELETE_INDEX","NOTHING"
"magento_integration_0553-2021.06.11","14273663","24566","0","0.0132933845743537","14273663","DELETE_INDEX","NOTHING"
"magento_integration_0553-2021.06.12","9668482","17301","17301","0",,,"NOTHING"
"magento_integration_0553-2021.06.10","16072574","26334","0","0.0149687509983778","16072574","DELETE_INDEX","NOTHING"
"log_inconnu-2021.09.08","56019852188","44805758","0","0",,,"NOTHING"
"log_inconnu-2021.09.09","34086993760","27173638","0","0",,,"NOTHING"
".items-default-000001","416","0","0","0",,,"NOTHING"
"pulsesecure-syslog-2021.07.07","1000425","579","579","0",,,"NOTHING"
"pulsesecure-syslog-2021.07.08","885278","540","540","0",,,"NOTHING"
"pulsesecure-syslog-2021.07.05","435084","296","296","0",,,"NOTHING"
"pulsesecure-syslog-2021.07.06","872390","559","559","0",,,"NOTHING"
"pulsesecure-syslog-2021.07.03","367278","153","153","0",,,"NOTHING"
"pulsesecure-syslog-2021.07.04","278659","153","153","0",,,"NOTHING"
"pulsesecure-syslog-2021.07.01","625967","415","415","0",,,"NOTHING"
"shrink-tdfu-inspire_log_prod-2021.07.24-000038","416","0","0","0",,,"NOTHING"
"pulsesecure-syslog-2021.07.02","459852","279","279","0",,,"NOTHING"
"auditbeat-7.10.0-2021.04.12-000004","416","0","0","0",,,"NOTHING"
"magento_integration_0553-2021.06.19","9516399","17307","17307","0",,,"NOTHING"
"magento_integration_0553-2021.06.17","15732926","25174","25174","0",,,"NOTHING"
"metricbeat-7.10.0-2021.05.20-000019","416","0","0","0",,,"NOTHING"
"magento_integration_0553-2021.06.18","15872318","25836","25836","0",,,"NOTHING"
"magento_integration_0553-2021.06.15","17628842","27707","27707","0",,,"NOTHING"
"magento_integration_0553-2021.06.16","16933780","26299","26299","0",,,"NOTHING"
"pulsesecure-syslog-2021.07.09","647298","341","341","0",,,"NOTHING"
"magento_integration_0553-2021.06.13","9610239","17289","17289","0",,,"NOTHING"
"magento_integration_0553-2021.06.14","14465176","23660","23660","0",,,"NOTHING"
"magento_integration_0553-2021.06.22","11992739","20012","20012","0",,,"NOTHING"
"magento_integration_0553-2021.06.23","17096751","28197","28197","0",,,"NOTHING"
"magento_integration_0553-2021.06.20","10046188","17489","17489","0",,,"NOTHING"
"magento_integration_0553-2021.06.21","13927438","22476","22476","0",,,"NOTHING"
"pulsesecure-syslog-2021.07.10","212504","153","153","0",,,"NOTHING"
"pulsesecure-syslog-2021.07.11","458802","181","181","0",,,"NOTHING"
"shrink-a6rp-abc_audit_log_prod-2021.07.20-000037","416","0","0","0",,,"NOTHING"
"pulsesecure-syslog-2021.07.18","424864","153","0","0",,,"NOTHING"
"pulsesecure-syslog-2021.07.19","440445","255","0","0",,,"NOTHING"
"log_inconnu-2021.09.01","52757479453","41839619","0","0",,,"NOTHING"
"log_inconnu-2021.09.02","55305539184","44126748","0","0",,,"NOTHING"
"pulsesecure-syslog-2021.07.16","914240","500","0","0",,,"NOTHING"
"pulsesecure-syslog-2021.07.17","250119","153","0","0",,,"NOTHING"
"log_inconnu-2021.09.03","54238971375","43614880","0","0",,,"NOTHING"
"pulsesecure-syslog-2021.07.14","706553","384","0","0",,,"NOTHING"
"log_inconnu-2021.09.04","53108065223","42008607","0","0",,,"NOTHING"
"log_inconnu-2021.09.05","52535598886","41616742","0","0",,,"NOTHING"
"pulsesecure-syslog-2021.07.15","741576","478","0","0",,,"NOTHING"
"log_inconnu-2021.09.06","50363375321","41176060","0","0",,,"NOTHING"
"pulsesecure-syslog-2021.07.12","703895","409","0","0",,,"NOTHING"
"log_inconnu-2021.09.07","51297794633","41391060","0","0",,,"NOTHING"
"pulsesecure-syslog-2021.07.13","745710","415","0","0",,,"NOTHING"
"magento_integration_0553-2021.06.28","12292528","20163","20163","0",,,"NOTHING"
"magento_integration_0553-2021.06.29","13365143","22178","22178","0",,,"NOTHING"
"magento_integration_0553-2021.06.26","9568657","17306","17306","0",,,"NOTHING"
"magento_integration_0553-2021.06.27","9638011","17321","17321","0",,,"NOTHING"
"magento_integration_0553-2021.06.24","9957602","17557","17557","0",,,"NOTHING"
"filebeat-7.8.0-2021.05.07-000028","416","0","0","0",,,"NOTHING"
"magento_integration_0553-2021.06.25","12363294","21490","21490","0",,,"NOTHING"
"metricbeat-7.8.0-2021.05.22-000024","416","0","0","0",,,"NOTHING"
"magento_integration_0553-2021.06.30","14300248","25172","25172","0",,,"NOTHING"
"pulsesecure-syslog-2021.07.21","846755","608","0","0",,,"NOTHING"
"pulsesecure-syslog-2021.07.22","863271","617","0","0",,,"NOTHING"
