"index","total_size","total_docs","doc_toDelete","sizesaving","sizesavingNonConvert","action_needed","action_took"
"shrink-e-7e-logstash-telecom-firepower-syslog-ilm-2021.09.10-000169","53063316246","79994556","0","0",,,""
"logstash-telecom-coreswitch-syslog-2021.06.05","337562","189","0","0.00031437911093235","337562","DELETE_INDEX","NOTHING"
"shrink-tkns-winlogbeat-7.13.1-2021.08.18-000230","64960260811","42358847","0","0",,,""
"logstash-telecom-coreswitch-syslog-2021.06.06","271760","183","0","0.000253096222877502","271760","DELETE_INDEX","NOTHING"
"logstash-telecom-else-2021.09.13","10781214","22899","0","0",,,""
"logstash-telecom-snmptrap-cacti-ilm-2021.07.20-000034","31130274","101754","0","0",,,""
"logstash-telecom-coreswitch-syslog-2021.06.07","190284","190","0","0.000177215784788132","190284","DELETE_INDEX","NOTHING"
"logstash-telecom-coreswitch-syslog-2021.06.08","304898","220","0","0.00028395839035511","304898","DELETE_INDEX","NOTHING"
"logstash-telecom-coreswitch-syslog-2021.06.09","297286","249","0","0.000276869162917137","297286","DELETE_INDEX","NOTHING"
"failed-app-write-ilm","6047078","5778","0","0.00563178025186062","6047078","DELETE_INDEX","NOTHING"
"shrink-metricbeat-linux-2021.04.15-000035","416","0","0","0",,,""
"shrink-g0of-logstash-telecom-checkpoint-syslog-ilm-2021.07.27-000402","53594638178","40414893","0","0",,,""
"shrink-zbqi-audit-write-000069","54582095752","36526923","0","0",,,""
"shrink-logstash-telecom-elfiq-syslog-ilm-2021.07.12-000033","416","0","0","0",,,""
"magento-aws-non_parse-ilm-2021.08.04-000039","416","0","0","0",,,""
"filebeat-linux-2021.08.27-000023","416","0","0","0",,,""
"shrink-vyvi-metricbeat-linux-2021.08.19-000053","416","0","0","0",,,""
"shrink-nztv-logstash-telecom-firepower-syslog-ilm-2021.08.10-000138","53141618964","81791981","0","0",,,""
"shrink-kt_x-winlogbeat-7.10.2-2021.08.26-000013","18078715944","15547349","0","0",,,""
"magento-aws-access_log-prod-ilm-2021.09.01-000043","28782484102","31858856","0","0",,,""
"shrink-3uzu-logstash-telecom-elfiq-syslog-ilm-2021.08.09-000037","416","0","0","0",,,""
".kibana_2","6602636","6998","0","0",,,""
".kibana_1","167296","51","0","0",,,""
".kibana_3","92403230","9032","0","0",,,""
"shrink-z_ot-winlogbeat-7.13.1-2021.09.02-000276","64529838256","41713196","0","0",,,""
"shrink-886j-winlogbeat-7.13.1-2021.08.21-000238","64753072349","43865426","0","0",,,""
"shrink-o0th-logstash-telecom-firepower-syslog-ilm-2021.08.03-000131","52980002495","82221723","0","0",,,""
